Build tool,Group id,Artifact id,Version,Dependency group id,Dependency artifact id,Dependency version,Direct Dependency,Resolution failure
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.moderne,moderne-organizations-format,0.31.0,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-core,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.moderne,jsonrpc,1.1.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-databind,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-annotations,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson,jackson-bom,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-core,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.module,jackson-module-parameter-names,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains,annotations,26.0.2-1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jspecify,jspecify,1.0.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-smile,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.tools,jgit,1.4.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.googlecode.javaewah,JavaEWAH,1.1.13,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.tools,java-object-diff,1.0.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.univocity,univocity-parsers,2.9.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.micrometer,micrometer-core,1.9.17,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.hdrhistogram,HdrHistogram,2.1.12,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.latencyutils,LatencyUtils,2.0.3,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.apache.commons,commons-text,1.15.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.apache.commons,commons-lang3,3.20.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.github.classgraph,classgraph,4.8.184,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.quarkus.gizmo,gizmo,1.0.11.Final,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.ow2.asm,asm-util,9.9.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.ow2.asm,asm-analysis,9.9.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.ow2.asm,asm-tree,9.9.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.ow2.asm,asm,9.9.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jboss,jandex,2.4.2.Final,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.github.ben-manes.caffeine,caffeine,2.9.3,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.checkerframework,checker-qual,3.19.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.google.errorprone,error_prone_annotations,2.41.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,net.java.dev.jna,jna-platform,5.18.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,net.java.dev.jna,jna,5.18.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.yaml,snakeyaml,2.5,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.objenesis,objenesis,3.5,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-21,8.73.0-SNAPSHOT,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-yaml,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.antlr,antlr4-runtime,4.13.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-properties,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-xml,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-lombok,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-java-security,3.27.0-SNAPSHOT,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-spring,6.24.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-apache,2.22.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-logging-frameworks,3.23.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-java-dependencies,1.51.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-gradle,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-maven,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-xml,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.woodstox,woodstox-core,6.7.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.codehaus.woodstox,stax2-api,4.2.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.module,jackson-module-jaxb-annotations,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,jakarta.xml.bind,jakarta.xml.bind-api,2.3.3,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,jakarta.activation,jakarta.activation-api,1.2.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.datatype,jackson-datatype-jdk8,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,dev.failsafe,failsafe,3.3.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-groovy,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.codehaus.groovy,groovy,3.0.25,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-kotlin,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-compiler-embeddable,1.9.25,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-stdlib,1.9.25,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-script-runtime,1.9.25,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-reflect,1.6.10,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.kotlin,kotlin-daemon-embeddable,1.9.25,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.jetbrains.intellij.deps,trove4j,1.0.20200330,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-toml,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-csv,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-static-analysis,2.27.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.meta,rewrite-analysis,2.32.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.functionaljava,functionaljava,5.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-templating,1.40.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.kohsuke,wordnet-random-name,1.9,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-hibernate,2.18.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-migrate-java,3.27.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-jenkins,0.35.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-17,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-8,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-11,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-java-25,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-github-actions,3.19.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-docker,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-yaml,2.17.2,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-json,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,tech.picnic.error-prone-support,error-prone-contrib,0.28.1-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,tech.picnic.error-prone-support,refaster-support,0.28.1-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.google.guava,guava,33.5.0-jre,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.google.guava,failureaccess,1.0.3,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.google.j2objc,j2objc-annotations,3.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,tech.picnic.error-prone-support,error-prone-utils,0.28.1-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-jackson,1.16.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-micrometer,0.29.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.dropwizard.metrics,metrics-core,4.2.23,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.slf4j,slf4j-api,1.7.36,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-openapi,0.30.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.recipe,rewrite-testing-frameworks,3.27.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite.gradle.tooling,model,8.73.0-SNAPSHOT,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,com.nimbusds,nimbus-jose-jwt,9.48,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.assertj,assertj-core,4.0.0-M1,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,net.bytebuddy,byte-buddy,1.17.1,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.openrewrite,rewrite-test,8.72.0,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.slf4j,slf4j-nop,1.7.36,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.jupiter,junit-jupiter-params,5.14.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.jupiter,junit-jupiter-api,5.14.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.platform,junit-platform-commons,1.14.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit,junit-bom,5.14.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.opentest4j,opentest4j,1.3.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,io.moderne.recipe,moderne-recipe-bom,0.28.0,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,junit,junit,4.13.3-SNAPSHOT,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.hamcrest,hamcrest-core,1.3,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.jupiter,junit-jupiter-engine,5.14.0,true,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.platform,junit-platform-engine,1.14.0,false,
Gradle,io.moderne.recipe,rewrite-devcenter,1.16.0-SNAPSHOT,org.junit.platform,junit-platform-launcher,1.14.0,true,
